rank,id,lon,lat,area,source,
885,6040040500,-66.81458333,-42.86458333,23805.92,hydrosheds,
886,3040003790,81.81458333,70.21041667,23677.05,hydrosheds,
887,5109210,139.879,-18.233,23660,grdc,
888,2040077470,58.55208333,20.52291667,23465.77,hydrosheds,
889,4040006580,121.58125,40.84375,23442.76,hydrosheds,
890,6040040510,-62.41041667,-35.98958333,23382.88,hydrosheds,
891,4040003020,128.99375,35.20625,23296.41,hydrosheds,
892,1040040830,19.76458333,28.44791667,23262.71,hydrosheds,
893,6233850,22.812,66.1697,23102.9,grdc,
894,1040010600,37.35625,-17.66041667,23075.31,hydrosheds,
895,1160510,26.44475,-33.09825,23067,grdc,
896,1040019180,13.80208333,-10.86458333,22908.28,hydrosheds,
897,1040019270,13.49375,-10.23541667,22892.33,hydrosheds,
898,6854500,25.4734,65.0226,22841,grdc,
899,8040018730,-93.33541667,62.06041667,22820.57,hydrosheds,
900,2040031500,18.15208333,59.32291667,22700.16,hydrosheds,
901,5040055960,115.1729167,-34.32291667,22582.64,hydrosheds,
902,5040070700,153.3645833,-29.43125,22150.69,hydrosheds,
903,4040050550,103.6020833,39.15208333,22142.49,hydrosheds,
904,2040005120,41.57708333,41.60625,22011.39,hydrosheds,
905,7040046600,-88.60625,30.39791667,21775.55,hydrosheds,
906,3040010560,159.95625,70.10208333,21526.64,hydrosheds,
907,4040024190,93.00625,20.64375,21445.08,hydrosheds,
908,7040050650,-94.40625,18.16041667,21350.6,hydrosheds,
909,5040070710,151.74375,-32.85208333,21293.66,hydrosheds,
910,6040005190,-55.93125,5.80625,21204,hydrosheds,
911,7040073690,-116.8979167,36.37708333,21174.1,hydrosheds,
912,6040026990,-72.40625,-35.31875,21105.12,hydrosheds,
913,7040024840,-78.83541667,51.35208333,21100.17,hydrosheds,
914,5204103,148.107,-35.0751,21100,grdc,
915,2040085930,53.54375,29.73958333,21097.13,hydrosheds,
916,4040050580,95.26458333,43.74791667,21092.84,hydrosheds,
917,2040085940,42.43541667,28.73958333,21078.98,hydrosheds,
918,1040040870,-9.814583333,25.02708333,21076.19,hydrosheds,
919,4150282,-98.5572,28.3089,20960.9,grdc,
920,7040049280,-97.77708333,23.78125,20950.03,hydrosheds,
921,7040046750,-89.64791667,30.16458333,20909.59,hydrosheds,
922,3040010920,174.4770833,69.84791667,20818.94,hydrosheds,
923,6855401,30.1308,62.7698,20816,grdc,
924,2040071700,61.51041667,25.18125,20677.98,hydrosheds,
925,1040040890,-6.514583333,24.66041667,20633.48,hydrosheds,
926,5040082270,169.8104167,-46.34375,20630.37,hydrosheds,
927,5868100,169.7479827,-46.23727971,20582,grdc,
928,1040709280,-3.41875,12.73958333,20526.98,hydrosheds,
929,4040050590,87.43541667,44.66875,20449.3,hydrosheds,
930,5040004220,102.5770833,0.16875,20388.69,hydrosheds,
931,4119264,-91.2852,41.41,20168.3,grdc,
932,1040028970,-9.34375,32.03125,20121.26,hydrosheds,
933,4040050610,85.63958333,30.94791667,20080.06,hydrosheds,
934,7040073710,-115.8354167,33.33541667,20050.79,hydrosheds,
935,2040067280,53.83958333,45.26458333,20016.17,hydrosheds,
936,6123400,0.544384,47.048799,19920,grdc,
937,1040018130,11.91458333,-15.72291667,19893.45,hydrosheds,
938,6854591,26.7815,64.5721,19839,grdc,
939,7040019190,-129.6020833,55.01041667,19829.5,hydrosheds,
940,1040019430,12.85208333,-7.202083333,19509.52,hydrosheds,
941,1041548750,29.02708333,-22.22708333,19413.7,hydrosheds,
942,4040005060,125.5604167,38.69791667,19403.92,hydrosheds,
943,7040032940,-59.60625,50.46875,19337.52,hydrosheds,
944,1992850,35.668056,-16.084722,19300,grdc,
945,6340501,12.346825,52.609013,19288,grdc,
946,5040003690,100.9270833,1.810416667,19228.42,hydrosheds,
947,2040006600,34.81041667,46.14791667,19206.92,hydrosheds,
948,5040015830,113.3229167,-3.214583333,19132.39,hydrosheds,
949,5204301,147.991,-33.4108,19000,grdc,
950,4040225090,74.43541667,46.32291667,18972.97,hydrosheds,
951,1040036030,45.78541667,-15.79791667,18932.45,hydrosheds,
952,1040040900,40.40625,14.02708333,18913.81,hydrosheds,
953,1040040920,36.91041667,4.689583333,18650.81,hydrosheds,
954,2040085960,33.42708333,38.71041667,18630.23,hydrosheds,
955,6040028290,-70.93125,-27.31458333,18467.27,hydrosheds,
956,7040000010,-97.78958333,15.98541667,18345.83,hydrosheds,
957,7040041410,-77.26458333,37.31875,18243.72,hydrosheds,
958,6040020960,-68.57291667,-49.92291667,18118.39,hydrosheds,
959,8040008230,-152.74375,70.85625,17990.38,hydrosheds,
960,2040078500,52.24791667,16.21458333,17961.41,hydrosheds,
961,2040039390,30.11875,69.68125,17831.29,hydrosheds,
962,5040047730,144.6645833,-4.022916667,17822.6,hydrosheds,
963,6040029280,-81.12708333,-4.885416667,17760.73,hydrosheds,
964,8040012600,-103.9895833,68.03958333,17693.19,hydrosheds,
965,6854250,25.8879,62.245,17684,grdc,
966,3040015900,158.29375,58.02708333,17604.17,hydrosheds,
967,4152110,-114.5397,36.643,17560.2,grdc,
968,2040075160,51.91458333,23.97708333,17552.84,hydrosheds,
969,2040026930,23.85208333,56.96875,17504.11,hydrosheds,
970,7040073720,-119.0520833,40.90208333,17492.29,hydrosheds,
971,5040004230,103.44375,-0.35625,17440.37,hydrosheds,
972,6040017530,-57.06041667,-36.30208333,17420.99,hydrosheds,
973,7040020100,-133.9229167,58.50208333,17420.45,hydrosheds,
974,5202102,151.403,-32.6606,17320,grdc,
975,2040077570,57.99791667,20.43541667,17164.55,hydrosheds,
976,5607023,126.028,-17.6722,17151.7,grdc,
977,1040009460,39.65625,-9.477083333,17134.31,hydrosheds,
978,4149300,-88.7244,30.9778,17068.1,grdc,
979,2040085990,42.94791667,38.64375,17045.76,hydrosheds,
980,4150475,-99.9195,31.516,17026.7,grdc,
981,4149120,-89.8209,30.7932,17024.1,grdc,
982,1040040960,-5.00625,20.70208333,16957.19,hydrosheds,
983,1040040970,28.18958333,27.32708333,16948.85,hydrosheds,
984,6040015570,-51.76875,-31.27708333,16910.5,hydrosheds,
985,2040043730,64.93125,69.25625,16884.2,hydrosheds,
986,2040037990,28.26458333,70.43125,16749.74,hydrosheds,
987,2040014550,12.24791667,41.73958333,16667.74,hydrosheds,
988,2040019160,-8.772916667,41.92291667,16651.44,hydrosheds,
989,5040041240,144.3729167,-7.510416667,16574.61,hydrosheds,
990,2040029950,25.33541667,65.31458333,16478.76,hydrosheds,
991,1040040990,27.05625,29.91041667,16441.18,hydrosheds,
992,5202103,151.171,-32.5602,16400,grdc,
993,6040021220,-69.42291667,-51.08541667,16309.1,hydrosheds,
994,8040018740,-93.98541667,61.39375,16288.11,hydrosheds,
995,6855402,27.7686,62.5499,16270,grdc,
996,1040041020,35.97291667,-2.552083333,16235.44,hydrosheds,
997,6040040530,-67.01458333,-37.39791667,16177.73,hydrosheds,
998,1040041030,12.96458333,20.20208333,16108.54,hydrosheds,
999,7040033110,-61.69791667,50.13958333,16075.62,hydrosheds,
1000,1040041040,30.56875,23.46041667,16066.26,hydrosheds,
1001,4040039450,140.8020833,35.75208333,15912.74,hydrosheds,
1002,4040050700,98.03958333,40.39791667,15872.13,hydrosheds,
1003,5040007690,112.6354167,-7.064583333,15836.11,hydrosheds,
1004,6040004880,-57.53541667,6.247916667,15817,hydrosheds,
1005,8040024130,-116.80625,71.26458333,15778.48,hydrosheds,
1006,5709112,136.317,-16.0818,15700,grdc,
1007,6040012800,-39.55625,-18.09791667,15613.56,hydrosheds,
1008,1040041070,2.927083333,30.44375,15429.59,hydrosheds,
1009,4213601,-97,55.7431,15400,grdc,
1010,6233301,16.1697,58.5887,15394.9,grdc,
1011,1040786860,-2.935416667,10.70625,15300.93,hydrosheds,
1012,4152400,-111.7163,34.0731,15174.8,grdc,
1013,6040027000,-71.63541667,-33.61875,15099.68,hydrosheds,
1014,6040026140,-73.69791667,-40.23958333,15088.75,hydrosheds,
1015,8040005520,-160.28125,66.59791667,15073.95,hydrosheds,
1016,4040050730,66.32291667,45.86458333,15014.11,hydrosheds,
1017,4120202,-109.6958,48.5639,14983.2,grdc,
1018,8040010700,-115.5229167,67.88125,14747.03,hydrosheds,
1019,HMS00002,15.9962,46.371,14661.5,hms,
1020,2261500,96.47,18.92,14660,grdc,
1021,7040031660,-60.13958333,53.52291667,14658.17,hydrosheds,
1022,4207150,-124.26889,54.416389,14600,grdc,
1023,6830100,28.448915,68.908734,14575,grdc,
1024,5040088010,130.4770833,-28.82291667,14537.78,hydrosheds,
1025,1040007000,48.51458333,9.589583333,14536.86,hydrosheds,
1026,4214210,-110.21667,54.354168,14500,grdc,
1027,2040072930,49.50625,30.06458333,14490.19,hydrosheds,
1028,6232901,23.5512,67.2233,14477.1,grdc,
1029,6040029050,-69.68125,-20.81458333,14461.17,hydrosheds,
1030,4040037060,141.35625,43.22708333,14409.47,hydrosheds,
1031,5040085040,174.7729167,-37.34375,14398.51,hydrosheds,
1032,4040007660,118.0395833,38.09791667,14362.49,hydrosheds,
1033,7040033120,-63.80625,50.29791667,14325.38,hydrosheds,
1034,4040050740,92.73541667,44.82291667,14258.53,hydrosheds,
1035,2040039600,41.27708333,66.98541667,14246.14,hydrosheds,
1036,6854600,25.41127006,65.33485078,14191,grdc,
1037,6730501,28.016245,70.070335,14161.4,grdc,
1038,7040007390,-109.8020833,26.73541667,14144.98,hydrosheds,
1039,2040026560,20.37291667,54.68958333,14116.67,hydrosheds,
1040,2040069160,47.54791667,43.25625,14084.98,hydrosheds,
1041,6040023980,-73.33125,-48.21041667,14020.06,hydrosheds,
1042,7040021690,-94.60625,58.89791667,13992.38,hydrosheds,
1043,5204401,149.081,-32.6332,13980,grdc,
1044,1040041200,-3.185416667,25.33125,13935.29,hydrosheds,
1045,5040088050,123.18125,-29.53958333,13924.9,hydrosheds,
1046,4040011690,117.84375,24.43125,13823.25,hydrosheds,
1047,5040075470,129.6479167,-30.60208333,13809.76,hydrosheds,
1048,8040011280,-108.9104167,67.39791667,13774.25,hydrosheds,
1049,5040056470,115.5020833,-31.35625,13737.45,hydrosheds,
1050,5865309,175.0457228,-37.28140252,13701,grdc,
1051,5040069970,153.1229167,-27.43125,13652.27,hydrosheds,
1052,2040005130,41.63541667,42.21041667,13510.89,hydrosheds,
1053,6040015950,-56.38541667,-34.78125,13459.84,hydrosheds,
1054,5302229,148.361,-37.6611,13421,grdc,
1055,7040014250,-124.43125,42.42291667,13341.72,hydrosheds,
1056,2040003560,32.05208333,41.58125,13339.19,hydrosheds,
1057,2040048790,0.31875,51.46458333,13323.37,hydrosheds,
1058,4040033650,66.43958333,25.54375,13318.32,hydrosheds,
1059,2040086100,60.93958333,32.41041667,13310.84,hydrosheds,
1060,5040015660,114.55625,-3.322916667,13234.97,hydrosheds,
1061,4040013000,106.6479167,20.70625,13208.11,hydrosheds,
1062,6040025410,-72.97291667,-43.78125,13162.06,hydrosheds,
1063,3040006260,106.1229167,73.63958333,13144.28,hydrosheds,
1064,4148541,-80.654,34.2446,13131.3,grdc,
1065,5204104,148.574,-35.001,13100,grdc,
1066,8040020760,-175.9604167,67.84791667,13070.89,hydrosheds,
1067,1040020050,12.13541667,-5.202083333,13053.61,hydrosheds,
1068,1040041270,36.56041667,2.247916667,13038.12,hydrosheds,
1069,8040007190,-156.2020833,70.91875,12998.94,hydrosheds,
1070,5204181,149.847,-29.4261,12960,grdc,
1071,4149121,-90.0878,31.5536,12931.9,grdc,
1072,4040298640,76.72291667,44.29375,12918.61,hydrosheds,
1073,4040050780,87.52708333,31.88541667,12848.69,hydrosheds,
1074,2040041850,43.36875,66.03958333,12786.78,hydrosheds,
1075,4123207,-86.7922,38.6673,12760.9,grdc,
1076,4133750,-85.6764,42.9645,12691,grdc,
1077,5109110,139.252,-18.6419,12690,grdc,
1078,2040073580,47.94791667,30.08958333,12643.11,hydrosheds,
1079,4040050790,103.28125,42.91041667,12536.29,hydrosheds,
1080,1040041310,15.01875,27.58541667,12520.86,hydrosheds,
1081,1040014930,20.84791667,-34.40625,12511.32,hydrosheds,
1082,4040050810,83.05208333,31.57291667,12463.85,hydrosheds,
1083,8040008390,-148.19375,70.33958333,12436.44,hydrosheds,
1084,7040005420,-105.29375,20.68958333,12315.25,hydrosheds,
1085,6854710,25.42025441,66.79487644,12303,grdc,
1086,6040025130,-72.77291667,-45.41041667,12294.01,hydrosheds,
1087,6142110,16.8537,48.8037,12283.7,grdc,
1088,7040073780,-118.7854167,43.32708333,12252.19,hydrosheds,
1089,1040021510,9.69375,4.06875,12235.99,hydrosheds,
1090,4208570,-121.20778,55.720001,12100,grdc,
1091,7040047070,-91.23958333,29.65625,12050.85,hydrosheds,
1092,4040050830,111.0979167,42.81041667,12021.94,hydrosheds,
1093,5868050,169.3239,-45.1995,12018,grdc,
1094,5040000010,97.78125,2.25625,11947.94,hydrosheds,
1095,7040045900,-86.10625,30.38958333,11890.73,hydrosheds,
1096,6233510,19.7036,64.2233,11846.3,grdc,
1097,1993401,34.05,-10.9,11800,grdc,
1098,2040054200,-8.73125,52.67291667,11772.48,hydrosheds,
1099,1040034270,32.25208333,31.28125,11751.28,hydrosheds,
1100,5040003700,102.1229167,1.122916667,11645.21,hydrosheds,
1101,8040016860,-89.99375,64.13958333,11606.54,hydrosheds,
1102,5606100,115.619,-34.0715,11593,grdc,
1103,2040065960,54.02708333,36.98958333,11589.01,hydrosheds,
1104,HMS00115,21.75003,48.39582,11474.25,hms,
1105,2040086170,40.90208333,22.63541667,11441,hydrosheds,
1106,6040026760,-72.84791667,-36.38541667,11424.96,hydrosheds,
1107,5865300,175.1456,-37.6527,11395,grdc,
1108,6040025420,-72.75625,-42.95208333,11388.62,hydrosheds,
1109,4151513,-104.3878,34.6042,11370.1,grdc,
1110,7040031720,-57.45625,53.56875,11301.89,hydrosheds,
1111,7040059990,-55.39791667,49.03541667,11257.95,hydrosheds,
1112,1040008110,41.96458333,-0.964583333,11220.5,hydrosheds,
1113,HMS00106,17.88251,48.1605,11217.61,hms,
1114,6729450,10.277533,61.333385,11210,grdc,
1115,4214507,-88.9306,50.8667,11200,grdc,
1116,4152300,-110.9215,33.6195,11152.5,grdc,
1117,8040022890,-124.0270833,73.58958333,11133.58,hydrosheds,
1118,7040013170,-121.7979167,36.74375,11095.25,hydrosheds,
1119,6040028300,-70.63125,-26.34375,11048.79,hydrosheds,
1120,1159400,24.74598156,-27.57350603,11044,grdc,
1121,6232911,23.3959,67.2074,11038.1,grdc,
1122,3040002880,76.27708333,71.17291667,11036.6,hydrosheds,
1123,1040023900,-4.002083333,5.247916667,11003.79,hydrosheds,
1124,5202135,150.682,-33.7468,11000,grdc,
1125,5109170,142.876,-18.2025,10987,grdc,
1126,4244301,-57.49385834,53.53427887,10900,grdc,
1127,6830511,27.026964,69.911988,10864,grdc,
1128,4119282,-94.2014,42.5061,10852.1,grdc,
1129,5040088170,126.61875,-23.33958333,10817.99,hydrosheds,
1130,4122151,-107.0575,41.8722,10813.3,grdc,
1131,4040050900,113.2020833,43.86041667,10799.97,hydrosheds,
1132,4040050910,90.65625,30.71458333,10741.32,hydrosheds,
1133,4040027110,84.12708333,18.34375,10713.87,hydrosheds,
1134,7040029460,-60.68541667,55.03958333,10711.51,hydrosheds,
1135,1040041430,12.58958333,28.42708333,10605.32,hydrosheds,
1136,2040086240,61.18541667,30.76458333,10526.42,hydrosheds,
1137,5040056750,114.24375,-25.87708333,10496.15,hydrosheds,
1138,4040032410,69.78958333,21.44791667,10472.91,hydrosheds,
1139,4149441,-85.2566,34.2004,10463.6,grdc,
1140,2040021040,-2.447916667,47.49791667,10459.26,hydrosheds,
1141,5709110,136.085,-16.4519,10400,grdc,
1142,4150505,-99.2245,32.9346,10328.9,grdc,
1143,6040017970,-58.70625,-38.58125,10320.99,hydrosheds,
1144,4151514,-104.525,34.7301,10282.3,grdc,
1145,5708126,129.739,-15.934,10204,grdc,
1146,5040077640,147.11875,-41.40625,10199.31,hydrosheds,
1147,HMS00001,15.9956,46.6811,10197,hms,
1148,8040013490,-89.96458333,68.33125,10192.49,hydrosheds,
1149,HMS00007,15.6097,45.8932,10186,hms,
1150,4040048900,81.25208333,8.464583333,10161.39,hydrosheds,
1151,4150330,-97.3847,28.6497,10155.4,grdc,
1152,5202070,152.712,-30.0076,9980,grdc,
1153,4215660,-117.17917,51.483334,9710,grdc,
1154,4133500,-86.2597,41.8292,9494.9,grdc,
1155,6832750,23.6601,67.9457,9259,grdc,
1156,4122221,-100.8557,38.7925,9207.5,grdc,
1157,6142120,17.2974,48.9331,9144.8,grdc,
1158,4149360,-88.8058,31.1028,9052,grdc,
1159,4214530,-83.263336,49.616665,8940,grdc,
1160,4119285,-93.95,41.5339,8912.2,grdc,
1161,HMS00103,-56.51194,-33.37328,8872,hms,
1162,1159660,26.92055556,-30.83055556,8689,grdc,
1163,4147720,-77.1291,40.4784,8686.9,grdc,
1164,6854102,23.749779,61.308421,8641,grdc,
1165,6854705,27.7855,67.1985,8538,grdc,
1166,4150461,-99.1092,30.6607,8409.7,grdc,
1167,HMS00101,-56.4011,-34.4497,8374,hms,
1168,5302365,142.625,-38.3354,8355,grdc,
1169,5204302,148.936,-33.9825,8290,grdc,
1170,6140250,14.0874,49.9586,8286.2,grdc,
1171,1159305,24.9625,-30.53472222,8266,grdc,
1172,5104230,146.586,-25.7928,8070,grdc,
1173,6854602,26.99089535,65.3640406,7934,grdc,
1174,4148546,-80.974,34.9849,7899.5,grdc,
1175,6172200,26.726111,58.38,7840,grdc,
1176,6854103,23.7629,61.5003,7672,grdc,
1177,4244735,-61.30168915,55.23413849,7570,grdc,
1178,4152301,-110.4998,38.7981,7378.9,grdc,
1179,4122280,-91.9774,37.9298,7355.6,grdc,
1180,4127700,-90.6967,32.3475,7283.1,grdc,
1181,4122160,-95.6258,40.6325,7267.5,grdc,
1182,4116460,-116.279,43.6602,7252,grdc,
1183,4152900,-109.2959,33.0495,7163.9,grdc,
1184,4149350,-88.5644,31.1483,6967.1,grdc,
1185,4148610,-81.4159,32.1916,6863.5,grdc,
1186,5109220,142.06,-16.5315,6789,grdc,
1187,4120953,-110.7944,45.1119,6783.2,grdc,
1188,4214560,-80.76667,51.083332,6680,grdc,
1189,HMS00102,-55.47099,-31.87573,6599.3,hms,
1190,6855470,30.42903528,62.80100361,6389,grdc,
1191,5870600,171.6993604,-41.83424909,6350,grdc,
1192,6855480,30.47066154,63.41781886,6259,grdc,
1193,6854104,23.910677,61.854155,6102,grdc,
1194,4120125,-108.434,44.8388,6086.5,grdc,
1195,4122155,-106.5131,42.0097,6055.4,grdc,
1196,6233680,17.4761,65.5317,6054.3,grdc,
1197,4119170,-90.5349,41.767,6050.2,grdc,
1198,6232905,22.4779,68.4437,5960.4,grdc,
1199,6832907,22.49458129,68.44228041,5732,grdc,
1200,4245650,-124.91695,50.984722,5720,grdc,
1201,6855440,27.20338639,63.22040223,5583,grdc,
1202,6854260,26.71287909,61.09316157,5216,grdc,
1203,HMS00006,15.0906,46.122,5177,hms,
1204,6172050,24.7675,58.463056,5160,grdc,
1205,6830104,26.925178,68.889192,5160,grdc,
1206,5866302,168.7971561,-46.38951541,5109,grdc,
1207,4244880,-65.825556,46.735833,5050,grdc,
1208,4213880,-92.724998,48.849998,4870,grdc,
1209,6854706,26.74570088,67.9627216,4868,grdc,
1210,6854900,21.8842,63.092,4833,grdc,
1211,4207603,-121.6687469,54.23117065,4780,grdc,
1212,6157100,18.3281,49.9212,4663.7,grdc,
1213,6854707,24.84437614,67.87863229,4488,grdc,
1214,6854116,24.02743238,61.2639765,4450,grdc,
1215,6233360,16.4513,57.1431,4440.9,grdc,
1216,4244770,-54.853611,49.015278,4400,grdc,
1217,6854720,24.8701,64.7692,4283,grdc,
1218,4214565,-80.8667,51.15,4250,grdc,
1219,HMS00113,21.33957,48.6027,4232.2,hms,
1220,6855460,28.30471008,63.04497925,4128,grdc,
1221,6233412,16.4659,59.3221,4044.2,grdc,
1222,6854200,22.6985,63.3615,3949,grdc,
1223,4208920,-118.05695,52.91,3900,grdc,
1224,HMS00033,-78.88,9.17,3900,hms,
1225,6232930,21.9758,68.0356,3856.2,grdc,
1226,5867700,171.2991349,-42.45299351,3830,grdc,
1227,HMS00107,18.64649,48.40703,3821.38,hms,
1228,6854400,25.4069,65.1934,3814,grdc,
1229,6233780,21.97,66.0206,3778.6,grdc,
1230,1160725,30.68861111,-29.64244444,3771,grdc,
1231,4213780,-95.955559,49.938889,3700,grdc,
1232,6233124,21.1848,64.9556,3620.2,grdc,
1233,1159548,27.09033,-26.64428,3595,grdc,
1234,6233133,16.9375,58.8132,3591,grdc,
1235,6854708,26.126963,66.492831,3522,grdc,
1236,5866300,168.9493,-46.1,3465,grdc,
1237,6854592,29.502615,64.127452,3444,grdc,
1238,6854510,28.91563315,64.87977676,3428,grdc,
1239,6854320,24.4,64.3613,3408,grdc,
1240,6233130,14.7486,56.1939,3360.5,grdc,
1241,6232101,19.9859,68.1936,3345.5,grdc,
1242,6830102,27.27446,68.554584,3345,grdc,
1243,4215260,-117.56445,49.460556,3320,grdc,
1244,5865301,176.082,-38.665,3305,grdc,
1245,4244850,-67.483056,47.666944,3160,grdc,
1246,6830512,25.844883,69.395729,3133,grdc,
1247,5869401,167.6852,-45.4799,3124,grdc,
1248,6854170,21.7427,61.6734,3110,grdc,
1249,6854620,25.0894,65.6654,3109,grdc,
1250,6832752,23.78398235,66.38133608,3089,grdc,
1251,6854800,24.114,64.2026,3065,grdc,
1252,6233126,18.5983,63.5635,3043.3,grdc,
1253,1159653,27.40138889,-30.15972222,2990,grdc,
1254,6140300,14.1435,49.3165,2913.7,grdc,
1255,5865121,175.8075,-39.8108,2787,grdc,
1256,HMS00108,19.297917,48.087238,2768,hms,
1257,HMS00099,-55.7411,-34.2161,2759,hms,
1258,6854105,22.691344,61.13948,2652,grdc,
1259,6172023,23.996944,58.726389,2640,grdc,
1260,6456107,15.26083333,54.06333333,2637.6,grdc,
1261,5866150,171.6358048,-43.50604784,2560,grdc,
1262,6233400,15.4369,63.4719,2428.4,grdc,
1263,4214500,-84.529999,49.778889,2410,grdc,
1264,5864501,176.9270242,-39.71537984,2380,grdc,
1265,5864331,177.1290903,-39.07355376,2370,grdc,
1266,1160200,18.11771353,-30.82412669,2351,grdc,
1267,6233113,17.1122,60.6794,2311.9,grdc,
1268,4244550,-56.871387,52.649166,2310,grdc,
1269,6604360,-2.952860459,54.90490332,2286.5,grdc,
1270,HMS00005,14.5824,46.084,2285,hms,
1271,4244840,-66.886944,47.832222,2270,grdc,
1272,HMS00014,15.4555,45.8644,2238,hms,
1273,6830105,26.74755,68.919108,2215,grdc,
1274,4213045,-115.56944,51.174999,2210,grdc,
1275,1160730,26.78569444,-31.92288889,2193,grdc,
1276,6854280,25.525249,63.044145,2186,grdc,
1277,6233100,12.3088,57.2397,2160.2,grdc,
1278,4207604,-124.1433563,51.62485886,2130,grdc,
1279,4244730,-57.362499,49.240555,2110,grdc,
1280,6855450,28.62523042,62.56179644,2110,grdc,
1281,6172052,24.915556,58.518333,2080,grdc,
1282,6854590,29.583843,64.190256,2045,grdc,
1283,HMS00011,15.323,45.6343,2002,hms,
1284,6854210,22.8804,63.6231,2000,grdc,
1285,5864300,176.872475,-39.5964198,1994,grdc,
1286,6233440,16.6994,58.8585,1992.3,grdc,
1287,6870640,29.315234,66.369275,1986,grdc,
1288,6854520,23.8337,60.1499,1935,grdc,
1289,4208770,-115.40833,55.316666,1900,grdc,
1290,6855662,30.50072884,62.2143072,1883,grdc,
1291,6172042,24.994444,58.479722,1880,grdc,
1292,HMS00109,20.3142,48.3043,1829.65,hms,
1293,1196360,28.09553275,-24.28629974,1801,grdc,
1294,6934270,9.7941,56.39358,1788,grdc,
1295,5867250,172.8223649,-41.25789763,1750,grdc,
1296,6854115,24.9843,60.2378,1680,grdc,
1297,HMS00013,15.2336,46.154,1664,hms,
1298,5864200,177.8756047,-38.46160072,1580,grdc,
1299,HMS00017,13.6553,45.9816,1573,hms,
1300,6142100,16.9755,49.7558,1561.1,grdc,
1301,5863110,176.9951099,-38.00514122,1557,grdc,
1302,4208536,-121.34695,56.093056,1520,grdc,
1303,4234600,-79.28167,44.712776,1520,grdc,
1304,6830510,26.999531,69.783665,1520,grdc,
1305,HMS00111,20.423706,49.403663,1469.1,hms,
1306,6233700,18.3034,63.4332,1465.2,grdc,
1307,6854205,26.044766,61.566581,1421,grdc,
1308,6140450,15.1012,49.7409,1420.6,grdc,
1309,6854220,23.7564,63.4985,1416,grdc,
1310,5870655,172.3863969,-41.76348777,1410,grdc,
1311,HMS00025,35.6307,33.0404,1404,hms,
1312,5863150,177.6322722,-37.86369747,1393,grdc,
1313,HMS00110,20.302239,48.285607,1377.41,hms,
1314,4231250,-68.955556,47.206389,1350,grdc,
1315,4244870,-65.907222,46.935833,1340,grdc,
1316,6229135,11.6839,58.4643,1334.5,grdc,
1317,6233350,16.1639,56.9996,1332.7,grdc,
1318,6854601,28.069004,65.14455,1313,grdc,
1319,6172280,27.454444,58.095556,1300,grdc,
1320,1160470,24.23438889,-33.20372222,1296,grdc,
1321,6934250,9.67046,56.24026,1285,grdc,
1322,6854301,23.7608,63.9862,1283,grdc,
1323,6854711,27.781957,66.51514,1283,grdc,
1324,6854610,25.29097,65.618927,1279,grdc,
1325,6142300,17.746,49.53,1275.3,grdc,
1326,HMS00112,20.73023,49.28918,1262.41,hms,
1327,6854712,25.747282,67.130472,1198,grdc,
1328,HMS00012,15.2606,46.2274,1189,hms,
1329,6233163,13.0767,55.7796,1184.6,grdc,
1330,5863120,176.6995,-38.4601,1184,grdc,
1331,6233423,15.2609,59.585,1182.6,grdc,
1332,4232900,-83.971664,46.860279,1160,grdc,
1333,5867350,172.2201884,-41.25420479,1160,grdc,
1334,6604310,-2.624682493,53.76842223,1145,grdc,
1335,6854340,25.606376,60.472543,1128,grdc,
1336,6233470,14.1126,64.0641,1110.1,grdc,
1337,6233205,13.011,61.3076,1103.2,grdc,
1338,4231917,-65.6016922,45.70138931,1100,grdc,
1339,6934120,8.34556,56.33504,1097,grdc,
1340,4213715,-94.6833,56.3444,1090,grdc,
1341,HMS00100,-55.4542,-34.2675,1078,hms,
1342,5865550,175.237669,-38.863801,1075,grdc,
1343,5866500,172.5415537,-42.79038739,1060,grdc,
1344,6934100,8.70724,55.95689,1055,grdc,
1345,1196300,27.47969463,-24.16053356,1054,grdc,
1346,6172220,26.1325,57.850833,1050,grdc,
1347,4208810,-117.20556,54.750832,1040,grdc,
1348,4235500,-80.45472,43.190556,1030,grdc,
1349,6172041,25.061667,58.515278,1030,grdc,
1350,6172236,25.927778,58.703056,1030,grdc,
1351,5867510,169.2973857,-43.94254589,1020,grdc,
1352,6233800,21.8128,66.1675,1012,grdc,
1353,6233422,15.8858,59.5365,998.2,grdc,
1354,6233122,16.8109,60.8604,989.8,grdc,
1355,6854950,21.582,62.2385,976,grdc,
1356,5866610,172.9647755,-42.37541418,973,grdc,
1357,6233610,13.165,56.1178,953.4,grdc,
1358,1199200,30.85391667,-27.52808333,953,grdc,
1359,4244756,-65.83650208,47.09474945,948,grdc,
1360,6854660,24.06649423,60.33564733,935,grdc,
1361,6854180,21.37126606,62.50887855,934,grdc,
1362,HMS00004,14.1654,46.34,908,hms,
1363,5863200,176.7669,-37.9405,906,grdc,
1364,6233116,20.9857,64.8347,905.5,grdc,
1365,6172011,25.340278,59.344167,903,grdc,
1366,5866230,170.4905531,-44.72479659,899,grdc,
1367,6172260,27.112222,58.209167,896,grdc,
1368,6233425,15.1157,59.534,891.4,grdc,
1369,HMS00114,20.861646,48.572295,863.7,hms,
1370,4208950,-116.27084,53.59861,829,grdc,
